Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
House Of Lords - The Altius Boutique Hotel,"The Altius Boutique Hotel, Chandigarh Industrial Area, Chandigarh","North Indian, Mughlai, Chinese, Continental, Biryani, Beverages","₹1,200 for two",https://www.zomato.com/chandigarh/house-of-lords-the-altius-boutique-hotel-chandigarh-industrial-area/info,Chandigarh,"25/9, Phase 2, Chandigarh Industrial Area, Chandigarh",11am – 11pm,"+918872719800,+911725212121",4.2,128,3.1,66
Greek House,"Sector 16, Panchkula","Greek, Salad, Middle Eastern, Burger, Sandwich, Continental, Italian, Desserts","₹1,300 for two",https://www.zomato.com/chandigarh/greek-house-sector-16-panchkula/info,Chandigarh,"Scf 134, Sector 16, Panchkula","12midnight – 12:30am, 12:30pm – 12midnight",+918423600000,3.5,33,4.4,642
Chinese Wok,"Phase 10, Mohali","Chinese, Sichuan, Momos",₹400 for two,https://www.zomato.com/chandigarh/chinese-wok-phase-10-mohali/info,Chandigarh,"Shop 5, S.A.S. Nagar, Opposite International Cricket Stadium, Phase 10, Mohali",11am – 12midnight,+91911725079603,3.0,18,4.0,822
Fanchaistic Chai,"Phase 7, Mohali","Tea, Coffee, Shake, Burger, Continental, Sandwich, Fast Food, Desserts",₹200 for two,https://www.zomato.com/chandigarh/fanchaistic-chai-phase-7-mohali/info,Chandigarh,"Booth 146, Sector 61, Phase 7, Mohali","12midnight – 11am, 11:15am – 12midnight",+917901776426,3.7,36,4.0,728
Inari,"Sector 5, Panchkula","Cafe, Kebab, North Indian, Mughlai, Chinese, Italian, Continental, Desserts","₹1,000 for two",https://www.zomato.com/chandigarh/inari-sector-5-panchkula/info,Chandigarh,"Shop 111-112, Bella Vista SM-08, Sector 5, Panchkula",11:30am – 11:30pm,+917500350075,4.1,71,4.1,144
Biryani Boxx,"Chandigarh Industrial Area, Chandigarh","Biryani, North Indian, BBQ, Desserts",₹400 for two,https://www.zomato.com/chandigarh/biryani-boxx-chandigarh-industrial-area/info,Chandigarh,"Plot 102, Chandigarh Industrial Area, Chandigarh",24 Hours,"+911724045669,+918699005669",4.2,53,4.2,"1,916"
Sethan Da Dhaba,"Ambala Road, Zirakpur",North Indian,₹300 for two,https://www.zomato.com/chandigarh/sethan-da-dhaba-ambala-road-zirakpur/info,Chandigarh,"Chandigarh-Delhi National Highway, Ambala Road, Zirakpur",24 Hours,+919915080002,4.0,31,-,0
Bella Gusto,"Sector 67, Mohali","Salad, Sandwich, Burger, Pasta, Pizza, Desserts","₹1,200 for two",https://www.zomato.com/chandigarh/bella-gusto-sector-67-mohali/info,Chandigarh,"VRS District One Market, Sector 67, Mohali",8:30am – 11:30pm,+918100226699,3.9,4,-,0
Harvi's Pizza,"Sector 15, Panchkula","Pizza, Fast Food",₹500 for two,https://www.zomato.com/chandigarh/harvis-pizza-1-sector-15-panchkula/info,Chandigarh,"SCO 12, Sector 15, Panchkula","12midnight – 1am, 11am – 12midnight","+916283345949,+917814922867",4.2,69,4.0,"1,454"
Hops n Grains Kitchen & Microbrewery,"Sector 67, Mohali","North Indian, Continental, Bar Food, Mughlai, BBQ, Salad, Desserts, Beverages","₹2,000 for two",https://www.zomato.com/chandigarh/hops-n-grains-kitchen-microbrewery-sector-67-mohali/info,Chandigarh,"SCO - 26, S.A.S. Nagar, Sector 67, Mohali",11am – 12midnight,"+917341127031,+917341127032",4.6,340,-,0
