Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Xero Degrees,"Vesu, Surat","Cafe, Coffee, Shake, Beverages, Pizza, Burger, Sandwich, Fast Food",₹800 for two,https://www.zomato.com/surat/xero-degrees-vesu/info,Surat,"Shop F4, First Floor, Sangini EVOQ-B, VIP Road, Vesu, Surat",11am – 11pm,+918780162494,4.0,55,3.5,121
KFC,"Adajan Gam, Surat","Burger, Fast Food, Biryani",₹400 for two,https://www.zomato.com/surat/kfc-3-adajan-gam/info,Surat,"Unit G 1/B, Ground Floor, Shivalik Western, LP Savani Road, Opposite Green Avenue, Adajan Gam, Surat","12midnight – 2am, 11am – 12midnight",+918097402219,4.0,243,3.7,"6,396"
Hungry Zone,"Piplod, Surat","North Indian, Pizza, Sandwich, Fast Food, Street Food, Beverages",₹350 for two,https://www.zomato.com/surat/hungry-zone-piplod/info,Surat,"Rahul Raj Mall, Dumas Road, Piplod, Surat",12noon – 9pm,+919724850408,3.4,5,-,0
Brewing Brokers Cafe,"Vesu, Surat","Cafe, Coffee, Pizza, Pasta, Italian, Mexican, Sandwich, Burger","₹1,000 for two",https://www.zomato.com/surat/brewing-brokers-cafe-vesu/info,Surat,"Shop 27, 1st Floor, Safal Square, Udhna - Magdalla Road, Vesu, Surat","10am – 3pm, 3:15pm – 12midnight",+916352573911,3.5,21,3.9,55
Puffizza,"Adajan Gam, Surat","Pizza, Fast Food, Beverages",₹300 for two,https://www.zomato.com/surat/puffizza-adajan-gam/info,Surat,"101-D, Velocity Business Hub, LP Savani Road, Near Madhuvan Circle, Adajan Gam, Surat","12midnight – 3am, 11am – 12midnight",+919624557009,2.9,16,3.9,"1,633"
Lucid,"Magdalla, Surat","Asian, Oriental, Sushi, Continental, North Indian, Desserts, Beverages","₹2,000 for two",https://www.zomato.com/surat/lucid-magdalla/info,Surat,"Bung 2, Nepolian Estate, Opposite Bhvidarshan Sankul, Magdalla, Surat",Opens at 12:15pm,+917778813288,4.5,18,3.4,22
K's Verandah,"Piplod, Surat","North Indian, Asian, Beverages, Sichuan",₹500 for two,https://www.zomato.com/surat/ks-verandah-piplod/info,Surat,"Near Valentine Cinema, Swastik Universal Building, Rundh, Piplod, Surat",12noon – 11pm,+919313524161,3.0,43,4.3,156
Ghalib & Company,"Piplod, Surat","Continental, Fast Food, Desserts, Chinese, Shake, Beverages",₹450 for two,https://www.zomato.com/surat/ghalib-company-piplod/info,Surat,"Kargil Chowk, Himgiri Socity, Piplod, Surat",11am – 11pm,+919265984525,4.3,94,-,0
Cafe Beats,"Nana Varachha, Surat","Italian, Sandwich, Wraps, Burger, North Eastern, Pizza, Chinese, Beverages",₹500 for two,https://www.zomato.com/surat/cafe-beats-nana-varachha/info,Surat,"G-11, Blue Stone Complex, Sarthana, Near Surat Ford Showroom Nana Varachha, Surat",11am – 10pm,"+917874565657,+919265619834",4.4,128,3.9,"1,652"
Deck 9,"Piplod, Surat","North Indian, Mexican, Oriental, Pizza, Salad, Italian, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/surat/deck-9-1-piplod/info,Surat,"2nd Floor, Icon Business Center, Piplod, Surat",12noon – 11pm,+919974487963,-,0,-,0
