Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Hotel Crystal Palace,"Longwood, Shimla","Fast Food, Modern Indian",₹250 for two,https://www.zomato.com/shimla/hotel-crystal-palace-longwood/info,Shimla,"Near Jumpper Parking, Shimla, Longwood, Shimla",10:30am – 10:30pm,+911246201184,-,1,-,0
Sharma Food Corner,"Longwood, Shimla","Himachali, North Indian",₹200 for two,https://www.zomato.com/shimla/sharma-food-corner-longwood/info,Shimla,"Shop 1, Kelti, Longwood, Shimla",9am – 9pm,+919805080420,-,0,-,0
Vinay Fast Food,"Longwood, Shimla",Fast Food,₹200 for two,https://www.zomato.com/shimla/vinay-fast-food-longwood/info,Shimla,"Sharma Niwas, Longwood, Shimla",8am – 9pm,+919805598634,-,0,-,0
Next Level,"Sanjauli, Shimla","North Indian, Chinese, Mughlai, Biryani, Pizza, Desserts","₹1,000 for two",https://www.zomato.com/shimla/next-level-sanjauli/info,Shimla,"Dhalli Tunnel, Sanjauli, Shimla",9am – 11:30pm,+919418522322,-,0,-,0
Kewal Ka Dhaba,"Sanjauli, Shimla",North Indian,₹500 for two,https://www.zomato.com/shimla/kewal-ka-dhaba-sanjauli/info,Shimla,"Near Indian Institute of Advance Studies, Chaura Maidan, Shimla, Sanjauli, Shimla",8am – 9pm,+911772831262,-,0,-,0
Pait pooja,"Longwood, Shimla","Chinese, Fast Food, North Indian, Mughlai, Beverages",₹500 for two,https://www.zomato.com/shimla/pait-pooja-longwood/info,Shimla,"Near DDU Hospital, Longwood, Shimla",8:30am – 10:30pm,+919816315415,-,0,-,0
Thakur Bhojnalaya,"Kasumpti, Shimla",North Indian,₹200 for two,https://www.zomato.com/shimla/thakur-bhojnalaya-kasumpti/info,Shimla,"Phase 3, Kangana Dhar, New Shimla, Kasumpti, Shimla",9am – 10pm,+919318078393,-,0,-,0
Chick Fish,"Phagli, Shimla",North Indian,₹250 for two,https://www.zomato.com/shimla/chick-fish-phagli/info,Shimla,"CPRI Road, Near Bus Stand, Phagli, Shimla",7am – 11pm,+919882220372,-,0,-,0
Hateshwari Food Point,"Summer Hill, Shimla","North Indian, Fast Food",₹150 for two,https://www.zomato.com/shimla/hateshwari-food-point-summer-hill/info,Shimla,"Near Bansal Trunk House, Air Port Road, Lower Totu, Summer Hill, Shimla",8am – 10pm,+919459237775,-,0,-,0
Sharma Bhojnalaya,"Panthaghati, Shimla",North Indian,₹200 for two,https://www.zomato.com/shimla/sharma-bhojnalaya-panthaghati/info,Shimla,"Taradevi, Shoghi Bypass, Panthaghati, Shimla",7am – 8pm,+919418981441,-,0,-,0
Sonu Tea Stall,"Chakkar, Shimla",Tea,₹100 for two,https://www.zomato.com/shimla/sonu-tea-stall-chakkar/info,Shimla,"Shiv Nagar, Totu, Nalagarh Road, Chakkar, Shimla",6am – 10pm,+919816807320,-,0,-,0
Naman Fast Food Pizza Hub,"Chakkar, Shimla","Pizza, Fast Food",₹300 for two,https://www.zomato.com/shimla/naman-fast-food-pizza-hub-chakkar/info,Shimla,"Lower Totu, Airport Road, Chakkar, Shimla",9am – 9pm,+919736136368,-,0,-,0
Linesh Vaishno Dhaba,"Sanjauli, Shimla","Himachali, Chinese, North Indian, Street Food, Beverages",₹300 for two,https://www.zomato.com/shimla/linesh-vaishno-dhaba-sanjauli/info,Shimla,"Lambidhar, Bypass Road, Sanjauli, Shimla",7am – 11pm,+918219185342,-,0,-,0
Satkar Eating Point,"Chakkar, Shimla","North Indian, Fast Food",₹200 for two,https://www.zomato.com/shimla/satkar-eating-point-chakkar/info,Shimla,"New Bus Stand ISBT Shimla, Chakkar, Shimla",6am – 11pm,+919318760218,-,0,-,0
Sfc Food Corner,"Chakkar, Shimla",Mughlai,₹300 for two,https://www.zomato.com/shimla/sfc-food-corner-chakkar/info,Shimla,"Totu, Chakkar, Shimla.",10am – 10pm,Not available for this place,-,0,-,0
Thakur Dhaba,"Phagli, Shimla",North Indian,₹300 for two,https://www.zomato.com/shimla/thakur-dhaba-phagli/info,Shimla,"Mall Road, Near Fingask Estate, Phagli, Shimla",10am – 10pm,+919805086675,-,0,-,0
Bhandari Tea Stall,"Longwood, Shimla",Tea,₹100 for two,https://www.zomato.com/shimla/bhandari-tea-stall-longwood/info,Shimla,"Lakker Bazar, Near Revoli Theater, Longwood, Shimla",7am – 10pm,+919816917271,-,0,-,0
Fouji Da Dhaba,"Sanjauli, Shimla","North Indian, Chinese",₹200 for two,https://www.zomato.com/shimla/fouji-da-dhaba-sanjauli/info,Shimla,"Chalaunthi, North Oak, Dhalli Bypass, Sanjauli, Shimla",6am – 10pm,+919816405178,-,0,-,0
