Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
7th Heaven,"Ratu, Ranchi","Bakery, Desserts, Waffle, Coffee, Shake, Ice Cream, Fast Food, Beverages",₹500 for two,https://www.zomato.com/ranchi/7th-heaven-ratu/info,Ranchi,"Khata 177, Sub Plot 54/B-1, Plot 54, Ratu, Ranchi",11am – 10:30pm,+916206382867,3.1,5,3.8,430
Biryani House - Khorha Toli,"Kokar, Ranchi","Biryani, North Indian, Rolls, Chinese",₹300 for two,https://www.zomato.com/ranchi/biryani-house-khorha-toli-kokar/info,Ranchi,"Khorha Toli, Old Hazaribag Road, Industrial Area, Kokar, Ranchi",10:45am – 11:45pm,+919113320865,3.1,27,3.6,"6,430"
Arsalan Biryani,"Ahirtoli, Ranchi","Biryani, Mughlai, Rolls, Fast Food",₹400 for two,https://www.zomato.com/ranchi/arsalan-biryani-ahirtoli/info,Ranchi,"Near Lalpur Thana, Tharpakna, Old H.P Road, Ahirtoli, Ranchi","12midnight – 3am, 12noon – 12midnight",+917050525278,2.6,9,3.8,"1,462"
Roll Point,"Kanka, Ranchi","Fast Food, Rolls, Chinese",₹250 for two,https://www.zomato.com/ranchi/roll-point-kanka/info,Ranchi,"Main Road, Roshpa Tower, Kanka, Ranchi",11:30am – 10pm,+918102958599,4.0,265,4.2,"9,896"
The Mess Food Centre,"Lalpur, Ranchi","North Indian, Biryani",₹200 for two,https://www.zomato.com/ranchi/the-mess-food-centre-lalpur/info,Ranchi,"Dangratoli Chowk, Purulia Road, Lalpur, Ranchi",11am – 8pm,+917370096398,4.1,65,4.2,"2,487"
Baskin Robbins - Ice Cream Desserts,"Nucleus Mall, Lalpur, Ranchi","Ice Cream, Desserts, Beverages",₹500 for two,https://www.zomato.com/ranchi/baskin-robbins-ice-cream-desserts-lalpur/info,Ranchi,"Nucleus Mall, Circular Road, Lalpur, Ranchi",11am – 11pm,+919113767275,3.6,32,4.2,"1,828"
OMG Cafe,"Kantatoli, Ranchi","North Indian, Italian, Desserts",₹800 for two,https://www.zomato.com/ranchi/omg-cafe-kantatoli/info,Ranchi,"Hindustan Timber Campus, Kanta Toli Chowk, Purulia Road, Near Madhuri Nursing Home, Kantatoli, Ranchi",12:30pm – 10:30pm,+918877337700,4.0,206,3.8,"2,225"
Smoked,"Hindpiri, Ranchi","North Indian, Chinese, Mughlai, Beverages, Bakery, Desserts, South Indian, Shake",₹400 for two,https://www.zomato.com/ranchi/smoked-hindpiri/info,Ranchi,"First Floor, J N Tower, Sujata Cinema Complex, Patel Compound, Sujata Chowk, Main Road, Hindpiri, Ranchi",10am – 10pm,+917280006000,3.6,12,4.2,749
Biryani Ghar,"Ratu, Ranchi","Biryani, North Indian, Chinese, Beverages",₹350 for two,https://www.zomato.com/ranchi/biryani-ghar-1-ratu/info,Ranchi,"Shastri Chowk, Near Glaxia Mall, Madhukam Mor, Ratu, Ranchi",11am – 11pm,+917480039234,3.6,46,4.1,"1,880"
Pizza Da Dhaba Cafe,"Kadru, Ranchi","Cafe, Pizza",₹400 for two,https://www.zomato.com/ranchi/pizza-da-dhaba-cafe-kadru/info,Ranchi,"Shop 07, Gopal Markiting Complex, Near IDBI Bank, Kadru, Ranchi",10am – 10pm,+918797034006,3.3,66,3.4,"1,245"
Lazeez,"Hatia, Ranchi","Fast Food, North Indian, Biryani",₹300 for two,https://www.zomato.com/ranchi/lazeez-hatia/info,Ranchi,"1st Floor, Linda Complex, Latma Road, Hatia, Ranchi",12noon – 10:30pm,+918051180777,3.5,7,4.0,"1,486"
